epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
12,0.691552996635437,0.7613173127174377,9.999999747378752e-05,0.5820489525794983,0.7036214470863342,0.71797776222229,0.6165629625320435,0.7170271277427673,0.6814320087432861,0.5846702456474304,0.9060773253440857
13,0.6946638226509094,0.768204927444458,9.999999747378752e-05,0.5743349194526672,0.7046905755996704,0.725459098815918,0.6577309966087341,0.74466472864151,0.6300516724586487,0.6226040720939636,0.8674033284187317
14,0.6949030756950378,0.7697281241416931,9.999999747378752e-05,0.5732846260070801,0.7024146318435669,0.7320335507392883,0.6328386664390564,0.7346776723861694,0.6404196619987488,0.6047275066375732,0.8480662703514099
15,0.7041158080101013,0.778904139995575,9.999999747378752e-05,0.5639902353286743,0.7144754528999329,0.7318068742752075,0.6280516982078552,0.735094428062439,0.6880241632461548,0.594495415687561,0.8950276374816895
16,0.7033979296684265,0.7824822068214417,9.999999747378752e-05,0.5601680278778076,0.7132450342178345,0.7324869632720947,0.661081850528717,0.7518627047538757,0.6266964673995972,0.6266756057739258,0.8609576225280762
17,0.7221823334693909,0.8002799153327942,4.999999873689376e-05,0.5433078408241272,0.7329912781715393,0.7449557781219482,0.6797510981559753,0.7459871768951416,0.5941039323806763,0.6968838572502136,0.6795580387115479
18,0.7360612750053406,0.8101848363876343,4.999999873689376e-05,0.532781183719635,0.7448367476463318,0.7603718042373657,0.6744853854179382,0.7576074600219727,0.5925552845001221,0.6494845151901245,0.8121547102928162
19,0.7342665791511536,0.8117309808731079,4.999999873689376e-05,0.531437873840332,0.7452957034111023,0.7542507648468018,0.6701771020889282,0.7574679851531982,0.6022377610206604,0.6437364220619202,0.8186003565788269
20,0.7281646132469177,0.8120769262313843,4.999999873689376e-05,0.529405951499939,0.7365627288818359,0.754930853843689,0.6720919013023376,0.7545351982116699,0.5925212502479553,0.6650205850601196,0.7440147399902344
21,0.7410863637924194,0.8235399723052979,4.999999873689376e-05,0.5178331732749939,0.751173734664917,0.7617320418357849,0.6893250346183777,0.7783812284469604,0.5684934854507446,0.6708365678787231,0.7900552749633789
22,0.7464704513549805,0.8257213830947876,4.999999873689376e-05,0.5156311392784119,0.7562611699104309,0.7667195796966553,0.6854954361915588,0.7648316025733948,0.578542172908783,0.6786011457443237,0.7504603862762451
23,0.7486240863800049,0.8294919729232788,4.999999873689376e-05,0.511096715927124,0.758158266544342,0.7689866423606873,0.6955481171607971,0.7713779211044312,0.5690284371376038,0.7008928656578064,0.7228360772132874
24,0.7492222785949707,0.8328937292098999,4.999999873689376e-05,0.5071682333946228,0.7580825090408325,0.7708002924919128,0.6921972036361694,0.7812240123748779,0.57332843542099,0.663952648639679,0.8259668350219727
25,0.7623833417892456,0.8401072025299072,4.999999873689376e-05,0.4974380135536194,0.7692649364471436,0.7853094339370728,0.6960268020629883,0.7802076935768127,0.56175696849823,0.700801432132721,0.7246777415275574
26,0.7579564452171326,0.8406170010566711,4.999999873689376e-05,0.49667251110076904,0.7643932700157166,0.7825889587402344,0.6821445822715759,0.7685346603393555,0.5890356302261353,0.6628086566925049,0.7909760475158691
27,0.7580760717391968,0.8407036066055298,4.999999873689376e-05,0.49625739455223083,0.7635120153427124,0.7846293449401855,0.7089516520500183,0.7852514982223511,0.5629689693450928,0.7118794322013855,0.7394106984138489
28,0.7695621252059937,0.8479052782058716,4.999999873689376e-05,0.486786812543869,0.7781508564949036,0.7880299091339111,0.7060794830322266,0.7868636250495911,0.5611233115196228,0.7088495492935181,0.7375690340995789
29,0.763579785823822,0.8474661111831665,4.999999873689376e-05,0.486598938703537,0.7736570239067078,0.7803218960762024,0.6878889203071594,0.7764194011688232,0.5869405269622803,0.6607407331466675,0.8213627934455872
30,0.7699210047721863,0.8528228402137756,4.999999873689376e-05,0.48164862394332886,0.7794249653816223,0.7866696715354919,0.699377715587616,0.7793323397636414,0.5635568499565125,0.714018702507019,0.7034990787506104
31,0.7738693356513977,0.8572018146514893,4.999999873689376e-05,0.4739833474159241,0.7824333310127258,0.7916572093963623,0.6797510981559753,0.7780167460441589,0.6184132695198059,0.6431022882461548,0.8627992868423462
32,0.7760229706764221,0.8580189943313599,4.999999873689376e-05,0.4723595678806305,0.7839409708976746,0.7946044206619263,0.6740067005157471,0.787825345993042,0.5951759815216064,0.6403326392173767,0.8508287072181702
33,0.7800909280776978,0.8620797395706177,4.999999873689376e-05,0.46863558888435364,0.7865894436836243,0.8004987239837646,0.6792723536491394,0.7868595123291016,0.5840722322463989,0.6481481194496155,0.8379374146461487
34,0.7906197905540466,0.8716313242912292,2.499999936844688e-05,0.4562340974807739,0.7949457168579102,0.8129675984382629,0.7233126163482666,0.8130232095718384,0.5290544629096985,0.7116666436195374,0.7863720059394836
35,0.7933716177940369,0.8759689331054688,2.499999936844688e-05,0.4486730396747589,0.7983548045158386,0.8141010999679565,0.7213978171348572,0.8034763336181641,0.5434236526489258,0.7135593295097351,0.7753222584724426
36,0.7956448793411255,0.8800753355026245,2.499999936844688e-05,0.44335806369781494,0.8030948638916016,0.8118340373039246,0.7319291234016418,0.8145228028297424,0.527147114276886,0.7598814368247986,0.7081031203269958
37,0.7998325228691101,0.8813758492469788,2.499999936844688e-05,0.43964463472366333,0.8061270117759705,0.8172749876976013,0.7175682187080383,0.8121657371520996,0.5348737239837646,0.6965134739875793,0.8093922734260559
38,0.8006700277328491,0.8814602494239807,2.499999936844688e-05,0.438860148191452,0.8112950921058655,0.8109272122383118,0.7252273559570312,0.8093899488449097,0.5430763959884644,0.7064515948295593,0.8066298365592957
39,0.8025843501091003,0.8858247995376587,2.499999936844688e-05,0.43284735083580017,0.8091825246810913,0.8190886378288269,0.7199617028236389,0.8112430572509766,0.5368163585662842,0.7012048363685608,0.8038673996925354
40,0.8015075325965881,0.8853240609169006,2.499999936844688e-05,0.43323808908462524,0.8071428537368774,0.8197687864303589,0.7218765020370483,0.8027294874191284,0.5534669756889343,0.7159965634346008,0.7707182168960571
41,0.8024647235870361,0.8864366412162781,2.499999936844688e-05,0.43089669942855835,0.8084487915039062,0.8199954628944397,0.7357587218284607,0.8125834465026855,0.5333436131477356,0.7533206939697266,0.7311233878135681
42,0.8082076907157898,0.8912981748580933,1.249999968422344e-05,0.42458871006965637,0.8180788159370422,0.8186352252960205,0.7209190726280212,0.8153151273727417,0.5345577001571655,0.70103919506073,0.8075506687164307
43,0.8129935264587402,0.8958677053451538,1.249999968422344e-05,0.4174952805042267,0.8189964294433594,0.828836977481842,0.7381522059440613,0.820811927318573,0.519414484500885,0.7349607944488525,0.7762430906295776
44,0.8094041347503662,0.8955034017562866,1.249999968422344e-05,0.4173378050327301,0.8145089149475098,0.827250063419342,0.7233126163482666,0.8149836659431458,0.5336252450942993,0.7045088410377502,0.8057090044021606
45,0.8189758062362671,0.8979331254959106,1.249999968422344e-05,0.41434746980667114,0.8264984488487244,0.8315574526786804,0.7204403877258301,0.8151314854621887,0.5326821804046631,0.7027463912963867,0.8011049628257751
46,0.8183776140213013,0.8990750312805176,1.249999968422344e-05,0.4123349189758301,0.8251292705535889,0.8322376012802124,0.7348013520240784,0.8185985684394836,0.5255938172340393,0.7239057421684265,0.7918968796730042
47,0.8189758062362671,0.9008849859237671,1.249999968422344e-05,0.4096209406852722,0.8257644176483154,0.8326910138130188,0.7391096353530884,0.8192618489265442,0.5280398726463318,0.7294317483901978,0.7918968796730042
48,0.8147882223129272,0.8987359404563904,1.249999968422344e-05,0.41195204854011536,0.8187485933303833,0.8335978388786316,0.7338439226150513,0.8209846019744873,0.5254288911819458,0.720099687576294,0.7983425259590149
49,0.8156257271766663,0.8987346887588501,6.24999984211172e-06,0.4120255410671234,0.8210290670394897,0.8320108652114868,0.7290569543838501,0.8199324607849121,0.5238093733787537,0.7222222089767456,0.7780846953392029
50,0.8213687539100647,0.9028835296630859,6.24999984211172e-06,0.4059346616268158,0.8269833922386169,0.8365449905395508,0.7233126163482666,0.8172848224639893,0.5326797962188721,0.7061688303947449,0.8011049628257751
51,0.8141899704933167,0.8997107744216919,6.24999984211172e-06,0.40927621722221375,0.8243304491043091,0.8233960270881653,0.732886552810669,0.8211346864700317,0.5235791802406311,0.7225969433784485,0.7891344428062439
52,0.8168222308158875,0.9015368223190308,6.24999984211172e-06,0.40614965558052063,0.8230147957801819,0.831784188747406,0.7333652377128601,0.8226031064987183,0.5225746631622314,0.7228306531906128,0.7900552749633789
53,0.8175401091575623,0.9027876257896423,6.24999984211172e-06,0.40583834052085876,0.8252930641174316,0.8299705386161804,0.7333652377128601,0.8227338790893555,0.5244425535202026,0.7180544137954712,0.8020257949829102
54,0.8243598937988281,0.9077678918838501,3.12499992105586e-06,0.3981778621673584,0.825769305229187,0.8456132411956787,0.7362374067306519,0.8217460513114929,0.5244334936141968,0.7253580689430237,0.7928176522254944
55,0.8177793622016907,0.9049919247627258,3.12499992105586e-06,0.4012835919857025,0.8242029547691345,0.8322376012802124,0.7309717535972595,0.8212884664535522,0.5266396999359131,0.7154605388641357,0.8011049628257751
56,0.8218473196029663,0.9055624008178711,3.12499992105586e-06,0.4006810188293457,0.8275784850120544,0.8367717266082764,0.7357587218284607,0.8226118087768555,0.5216197371482849,0.7251265048980713,0.7918968796730042
57,0.8291457295417786,0.9089663624763489,3.12499992105586e-06,0.3963921368122101,0.8356965780258179,0.8417592644691467,0.7391096353530884,0.8241509199142456,0.5202747583389282,0.7302127480506897,0.7900552749633789
58,0.8250777721405029,0.907057523727417,3.12499992105586e-06,0.39782556891441345,0.8342779278755188,0.8342779278755188,0.7314504384994507,0.8229506015777588,0.5237442851066589,0.7185678482055664,0.7946593165397644
