epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
11,0.7191911935806274,0.797650933265686,0.0010000000474974513,0.5785740613937378,0.72721266746521,0.748809814453125,0.6601244807243347,0.7539471387863159,0.6796414256095886,0.6301938891410828,0.8379374146461487
12,0.7185929417610168,0.798302412033081,0.0010000000474974513,0.5805397629737854,0.7284224629402161,0.744275689125061,0.6247007846832275,0.7319951057434082,0.7839553952217102,0.591404378414154,0.899631679058075
13,0.7273271083831787,0.8084313273429871,0.0010000000474974513,0.5730144381523132,0.7366784811019897,0.7522103786468506,0.665390133857727,0.7610584497451782,0.6916834712028503,0.6354093551635742,0.8360957503318787
14,0.7560421228408813,0.8420231342315674,0.0005000000237487257,0.5336352586746216,0.7672374844551086,0.7719337940216064,0.6682623028755188,0.775577962398529,0.6908762454986572,0.6330399513244629,0.8609576225280762
15,0.7717157006263733,0.8530558347702026,0.0005000000237487257,0.5200003385543823,0.7809203267097473,0.7887100577354431,0.7003350853919983,0.7923145890235901,0.6397888660430908,0.6731927990913391,0.8232043981552124
16,0.7842785120010376,0.8637733459472656,0.0005000000237487257,0.5041077136993408,0.7917225956916809,0.8023123741149902,0.7046433687210083,0.810008704662323,0.6413555145263672,0.6631872057914734,0.8775322437286377
17,0.7946877479553223,0.875550389289856,0.0005000000237487257,0.4877611994743347,0.8043822050094604,0.8072999119758606,0.6783149838447571,0.8211035132408142,0.6963354349136353,0.6320152878761292,0.9125230312347412
18,0.7962431311607361,0.880047619342804,0.0005000000237487257,0.4809347093105316,0.8045434355735779,0.8109272122383118,0.7218765020370483,0.8197318315505981,0.5939779281616211,0.6949806809425354,0.8287292718887329
19,0.8043790459632874,0.8893457055091858,0.0005000000237487257,0.4657825827598572,0.8116300106048584,0.8195420503616333,0.6936333179473877,0.8276106715202332,0.6569350361824036,0.651494562625885,0.8830571174621582
20,0.8144292831420898,0.8947703838348389,0.0005000000237487257,0.45921191573143005,0.8245574235916138,0.8236227631568909,0.7395883202552795,0.8528121709823608,0.5766326785087585,0.6952449679374695,0.8885819315910339
21,0.8207705020904541,0.9038657546043396,0.0005000000237487257,0.4429929256439209,0.8309475183486938,0.8290637135505676,0.758736252784729,0.8396036624908447,0.579079806804657,0.7393091917037964,0.8278084993362427
22,0.8247188329696655,0.9071961045265198,0.0005000000237487257,0.43791547417640686,0.8337109088897705,0.8342779278755188,0.7448539733886719,0.8510288596153259,0.5785574913024902,0.7086792588233948,0.8646408915519714
23,0.8369227051734924,0.9156561493873596,0.0005000000237487257,0.42277657985687256,0.8476277589797974,0.8424393534660339,0.7553853392601013,0.8683071136474609,0.5496272444725037,0.7150336503982544,0.880294680595398
24,0.8421871066093445,0.9218630194664001,0.0005000000237487257,0.4112376868724823,0.8486693501472473,0.8530945181846619,0.6831019520759583,0.8173894882202148,0.7497553825378418,0.6357234120368958,0.9143646359443665
25,0.8464943766593933,0.9238073229789734,0.0005000000237487257,0.4066551923751831,0.8538461327552795,0.8555883169174194,0.7831498384475708,0.8795408606529236,0.5198250412940979,0.7546259164810181,0.8637200593948364
26,0.855826735496521,0.9315485954284668,0.0005000000237487257,0.3907375931739807,0.8621780276298523,0.8651099801063538,0.7663953900337219,0.876505434513092,0.546109676361084,0.7261724472045898,0.8839778900146484
27,0.8628858327865601,0.9373951554298401,0.0005000000237487257,0.3781470060348511,0.8716139197349548,0.868057131767273,0.7687888741493225,0.8792397975921631,0.5388941764831543,0.7331786751747131,0.8729282021522522
28,0.8609715104103088,0.9382674694061279,0.0005000000237487257,0.377218097448349,0.8696245551109314,0.866470217704773,0.805169939994812,0.8854353427886963,0.4999787211418152,0.808917224407196,0.8186003565788269
29,0.8730557560920715,0.9441391229629517,0.0005000000237487257,0.36381199955940247,0.8793025612831116,0.8802992701530457,0.7984681725502014,0.8908721208572388,0.4973128139972687,0.7782427072525024,0.8563535809516907
30,0.8797559142112732,0.9490158557891846,0.0005000000237487257,0.3511269688606262,0.8902382850646973,0.880752682685852,0.8027764558792114,0.8900664448738098,0.5070503950119019,0.7827181220054626,0.8591160178184509
31,0.8771237134933472,0.9497242569923401,0.0005000000237487257,0.34962183237075806,0.8824593424797058,0.8850600719451904,0.7955960035324097,0.9068332314491272,0.5125259757041931,0.7524904012680054,0.9042357206344604
32,0.8920794725418091,0.9581115245819092,0.0005000000237487257,0.3273714780807495,0.897575318813324,0.8979822993278503,0.8152226209640503,0.9009499549865723,0.4832291603088379,0.7981260418891907,0.8627992868423462
33,0.8868150115013123,0.9544661045074463,0.0005000000237487257,0.3367075026035309,0.8917024731636047,0.8941283226013184,0.7821924090385437,0.895549476146698,0.560112476348877,0.7363296151161194,0.9051565527915955
34,0.8929169774055481,0.9578048586845398,0.0005000000237487257,0.3285553753376007,0.9022883176803589,0.8939015865325928,0.8109143376350403,0.9053741097450256,0.49535617232322693,0.7784045338630676,0.889502763748169
35,0.8932759165763855,0.958873987197876,0.0005000000237487257,0.32587411999702454,0.8992511630058289,0.8984357118606567,0.8501675724983215,0.9225266575813293,0.4329535663127899,0.8510444760322571,0.8627992868423462
36,0.8996171355247498,0.9621106386184692,0.0005000000237487257,0.3169943690299988,0.9037070274353027,0.9063704609870911,0.8171373605728149,0.9044679999351501,0.5222417116165161,0.7749999761581421,0.9134438037872314
37,0.9091888070106506,0.969051718711853,0.0005000000237487257,0.29463517665863037,0.9144348502159119,0.9133983254432678,0.8262326717376709,0.9094246029853821,0.48095670342445374,0.808710515499115,0.8720073699951172
38,0.9058387279510498,0.9687445759773254,0.0005000000237487257,0.2954855263233185,0.9140768051147461,0.9068238735198975,0.8314983248710632,0.9141451716423035,0.4830310046672821,0.804817259311676,0.8922652006149292
39,0.8987796306610107,0.9634774923324585,0.0005000000237487257,0.31359151005744934,0.9057591557502747,0.9020630121231079,0.8573480248451233,0.9255465865135193,0.43173423409461975,0.866852879524231,0.8572744131088257
40,0.9091888070106506,0.9694444537162781,0.0005000000237487257,0.295467346906662,0.9159453511238098,0.9115846753120422,0.7692676186561584,0.9055847525596619,0.6196549534797668,0.7105997204780579,0.9383057355880737
41,0.9140942692756653,0.9714280366897583,0.0005000000237487257,0.28772062063217163,0.9203277826309204,0.9165722131729126,0.8616563081741333,0.9238848686218262,0.43425238132476807,0.873477041721344,0.8581951856613159
42,0.9152907133102417,0.9691590070724487,0.0005000000237487257,0.2960026264190674,0.9205087423324585,0.9188392758369446,0.8372427225112915,0.9193468689918518,0.46908992528915405,0.8861283659934998,0.7882136106491089
43,0.910385251045227,0.9708505868911743,0.0005000000237487257,0.290689617395401,0.917084276676178,0.9127181768417358,0.8362852931022644,0.9206198453903198,0.4557249844074249,0.8179486989974976,0.8812154531478882
44,0.9216319918632507,0.9762368202209473,0.0005000000237487257,0.2714516520500183,0.9254644513130188,0.9260938763618469,0.8583053946495056,0.929092526435852,0.43593838810920715,0.8942115902900696,0.8250460624694824
45,0.9274946451187134,0.9791449904441833,0.0002500000118743628,0.25922316312789917,0.9320917725563049,0.9304012656211853,0.8793681263923645,0.9405213594436646,0.3947078287601471,0.8784028887748718,0.8913443684577942
46,0.935989499092102,0.9817847013473511,0.0002500000118743628,0.24660685658454895,0.9404545426368713,0.938109278678894,0.8803254961967468,0.9439550042152405,0.39274728298187256,0.9171656966209412,0.8462246656417847
47,0.9349126815795898,0.984495997428894,0.0002500000118743628,0.23447886109352112,0.937344491481781,0.9394695162773132,0.8803254961967468,0.940558135509491,0.3992471694946289,0.9106090664863586,0.8535911440849304
48,0.9331179857254028,0.9815223217010498,0.0002500000118743628,0.24528135359287262,0.9387243986129761,0.9342552423477173,0.8779320120811462,0.9402166604995728,0.413312703371048,0.91758793592453,0.8406997919082642
49,0.9428092837333679,0.9858137965202332,0.0002500000118743628,0.22573664784431458,0.9482561945915222,0.9430968165397644,0.8812829256057739,0.9408633708953857,0.3984343707561493,0.8894051909446716,0.8812154531478882
50,0.9456807971000671,0.9871948957443237,0.0002500000118743628,0.21711304783821106,0.9457085132598877,0.9517116546630859,0.8793681263923645,0.9389401078224182,0.40738043189048767,0.8933961987495422,0.8720073699951172
51,0.9450825452804565,0.9867520332336426,0.0002500000118743628,0.21787047386169434,0.9466546177864075,0.949444591999054,0.8875060081481934,0.9429106712341309,0.3953040540218353,0.9010367393493652,0.880294680595398
52,0.9503469467163086,0.9891851544380188,0.0001250000059371814,0.20432032644748688,0.9549180269241333,0.9508048295974731,0.8875060081481934,0.9486242532730103,0.39513373374938965,0.9409326314926147,0.8360957503318787
53,0.94807368516922,0.989505410194397,0.0001250000059371814,0.20256251096725464,0.9538918137550354,0.9474042057991028,0.8918142914772034,0.9477769136428833,0.3822146952152252,0.9191033244132996,0.8683241009712219
54,0.9536970853805542,0.99106764793396,0.0001250000059371814,0.19280008971691132,0.9576888084411621,0.9544321298599243,0.8966012597084045,0.9506406784057617,0.37594687938690186,0.9273084402084351,0.8692449331283569
55,0.951663076877594,0.9888831973075867,0.0001250000059371814,0.20156650245189667,0.9533831477165222,0.9551122188568115,0.8879846930503845,0.9515950679779053,0.395810067653656,0.9373716711997986,0.8406997919082642
56,0.9548935294151306,0.9906858205795288,0.0001250000059371814,0.19357189536094666,0.9584090709686279,0.9560190439224243,0.8908568620681763,0.951589047908783,0.38063347339630127,0.9350912570953369,0.8489871025085449
57,0.952620267868042,0.9902116060256958,0.0001250000059371814,0.19496574997901917,0.9576020240783691,0.9523917436599731,0.8975586295127869,0.951546311378479,0.3744299113750458,0.9342629313468933,0.8637200593948364
58,0.955132782459259,0.9912387132644653,0.0001250000059371814,0.18995881080627441,0.9559421539306641,0.9591929316520691,0.8970799446105957,0.9515931010246277,0.3705572187900543,0.9151573181152344,0.8839778900146484
59,0.9541756510734558,0.9910926818847656,0.0001250000059371814,0.1901778131723404,0.9573115110397339,0.9557923078536987,0.898037314414978,0.9523134231567383,0.3745901882648468,0.9308983087539673,0.8683241009712219
60,0.9589614868164062,0.9917044639587402,0.0001250000059371814,0.18447214365005493,0.9631147384643555,0.9589661955833435,0.8889420628547668,0.9501513838768005,0.40102237462997437,0.9402061700820923,0.8397790193557739
61,0.9581239819526672,0.9923607110977173,0.0001250000059371814,0.18065844476222992,0.959493100643158,0.9612332582473755,0.902345597743988,0.9519662857055664,0.36875835061073303,0.9289883375167847,0.8793738484382629
62,0.9630294442176819,0.9934098124504089,0.0001250000059371814,0.17209671437740326,0.9621450901031494,0.9680344462394714,0.8975586295127869,0.9506177306175232,0.38932543992996216,0.9386317729949951,0.8591160178184509
63,0.9629097580909729,0.993127703666687,0.0001250000059371814,0.17282873392105103,0.9669778943061829,0.9625934958457947,0.8989947438240051,0.9529821276664734,0.36798086762428284,0.9276637434959412,0.8738489747047424
64,0.956927478313446,0.9912531971931458,0.0001250000059371814,0.18317201733589172,0.9612844586372375,0.9569258689880371,0.9052178263664246,0.9560245275497437,0.36592891812324524,0.9404761791229248,0.8729282021522522
65,0.9576453566551208,0.991480827331543,0.0001250000059371814,0.18264591693878174,0.9557402729988098,0.9644071459770203,0.8994734287261963,0.9501909017562866,0.38568273186683655,0.9311023354530334,0.8710865378379822
66,0.9626705050468445,0.9928375482559204,0.0001250000059371814,0.17297041416168213,0.9646338820457458,0.9646338820457458,0.8822402954101562,0.9509042501449585,0.42919549345970154,0.9496787786483765,0.8167587518692017
67,0.9586025476455688,0.9926822781562805,0.0001250000059371814,0.17650330066680908,0.9605710506439209,0.9610065817832947,0.8999521136283875,0.95334392786026,0.381049782037735,0.935451865196228,0.8674033284187317
68,0.9605168700218201,0.9932405948638916,0.0001250000059371814,0.1715070605278015,0.9647005200386047,0.9603264331817627,0.894207775592804,0.9521142840385437,0.38395169377326965,0.9320679306983948,0.8591160178184509
69,0.9656616449356079,0.9946706295013428,0.0001250000059371814,0.1599554866552353,0.9658834338188171,0.9691680073738098,0.8989947438240051,0.9549793601036072,0.3827112019062042,0.9388164281845093,0.8618784546852112
70,0.9666188359260559,0.9947612881660461,6.25000029685907e-05,0.15935754776000977,0.9695454835891724,0.9671276211738586,0.8908568620681763,0.955213189125061,0.4101838171482086,0.9459459185600281,0.8379374146461487
71,0.9625508785247803,0.9944824576377869,6.25000029685907e-05,0.16190366446971893,0.9675946831703186,0.9612332582473755,0.8966012597084045,0.9529661536216736,0.4010014533996582,0.939393937587738,0.8563535809516907
72,0.9650633931159973,0.9941219687461853,6.25000029685907e-05,0.16247400641441345,0.9681745767593384,0.9655407071113586,0.898516058921814,0.955168604850769,0.38863226771354675,0.9361277222633362,0.8637200593948364
73,0.9660205841064453,0.9944771528244019,6.25000029685907e-05,0.15924398601055145,0.9661170244216919,0.9696214199066162,0.9004307985305786,0.9568036198616028,0.3890881836414337,0.9470468163490295,0.8563535809516907
74,0.9693706631660461,0.9951517581939697,6.25000029685907e-05,0.15246421098709106,0.9718374013900757,0.9700748324394226,0.8932503461837769,0.9553912281990051,0.3991941511631012,0.9453044533729553,0.8434622287750244
75,0.9685331583023071,0.9943965673446655,6.25000029685907e-05,0.157771497964859,0.9700815677642822,0.9703015089035034,0.8994734287261963,0.9539883732795715,0.39358219504356384,0.9424242377281189,0.8591160178184509
76,0.9664991497993469,0.9951993227005005,3.125000148429535e-05,0.15367312729358673,0.9697521328926086,0.9666742086410522,0.898516058921814,0.9548269510269165,0.39107829332351685,0.9387550354003906,0.8609576225280762
77,0.9697296023368835,0.9957221150398254,3.125000148429535e-05,0.150029256939888,0.9727148413658142,0.969848096370697,0.9013882279396057,0.9547788500785828,0.38666149973869324,0.9391217827796936,0.8664824962615967
78,0.9669777750968933,0.9957970380783081,3.125000148429535e-05,0.14885787665843964,0.9699931740760803,0.9673543572425842,0.898516058921814,0.9541986584663391,0.38783594965934753,0.9378757476806641,0.8618784546852112
79,0.9662598967552185,0.9949678182601929,3.125000148429535e-05,0.15496514737606049,0.9669758081436157,0.9691680073738098,0.8975586295127869,0.9550511240959167,0.3927161991596222,0.9386317729949951,0.8591160178184509
